target,pred,prob,entropy,free_energy,accept_entropy,accept_free_energy
0,1,0.6121827960014343,0.6677616834640503,1.0807734966278075,True,False
0,1,0.5839754343032837,0.6789763569831848,1.0128062129020692,False,True
0,1,0.581718921661377,0.6797311305999756,1.0075478672981262,False,True
0,1,0.6121183037757874,0.6677911281585693,1.080613088607788,True,False
1,1,0.7447108030319214,0.5680716633796692,0.40837366580963136,True,True
0,1,0.5884730815887451,0.6774094700813293,1.0233627557754517,False,False
1,1,0.8964311480522156,0.3328545093536377,0.17590469270944598,True,True
1,1,0.7193092107772827,0.593604564666748,0.448184871673584,True,True
1,1,0.6080805659294128,0.6695989370346069,0.6313676953315734,True,True
0,1,0.6353417634963989,0.6560513973236084,1.1400049448013305,True,False
1,1,0.7205132842063904,0.5924679040908813,0.4462850034236908,True,True
0,1,0.5876097083091736,0.6777167320251465,1.0213284492492676,False,False
1,1,0.9158245325088501,0.28885069489479065,0.14570063203573227,True,True
0,1,0.5839889645576477,0.6789717674255371,1.0128378391265869,False,True
0,1,0.5877422094345093,0.6776697635650635,1.021640384197235,False,False
1,1,0.8320805430412292,0.452571839094162,0.2743403971195221,True,True
0,1,0.5942603945732117,0.6752703785896301,1.0370977759361266,True,False
0,1,0.5866638422012329,0.6780498027801514,1.019104039669037,False,True
1,1,0.735548198223114,0.5776620507240295,0.42267162799835206,True,True
0,1,0.579921543598175,0.6803172826766968,1.0033772587776184,False,True
0,1,0.5863683819770813,0.6781530380249023,1.018410086631775,False,True
0,1,0.5895997285842896,0.6770038604736328,1.0260230898857117,False,False
1,1,0.5950266718864441,0.6749767065048218,0.6541444063186646,True,True
1,1,0.7967562079429626,0.5048664808273315,0.3281798392534256,True,True
1,1,0.8993827104568481,0.32643717527389526,0.17133405953645708,True,True
0,1,0.620057225227356,0.6640360951423645,1.100541853904724,True,False
0,1,0.88880854845047,0.34899914264678955,2.2663015604019163,True,False
0,1,0.6013582944869995,0.6724570989608765,1.0541836977005006,True,False
0,1,0.5846133232116699,0.6787592172622681,1.0142973065376282,False,True
1,1,0.8171070218086243,0.47575199604034424,0.29713559448719024,True,True
0,1,0.6029834747314453,0.6717833280563354,1.0581340074539185,True,False
0,1,0.5888111591339111,0.677288293838501,1.024160349369049,False,False
1,1,0.6587472558021545,0.6418629288673401,0.5457879364490509,True,True
1,1,0.8311424255371094,0.454070121049881,0.27576813101768494,True,True
1,1,0.7847393751144409,0.5208436846733093,0.34657236337661745,True,True
1,1,0.590175211429596,0.6767947673797607,0.662694776058197,False,True
0,1,0.5820425748825073,0.6796241402626038,1.0083005547523498,False,True
0,1,0.5933270454406738,0.6756247282028198,1.0348708868026733,True,False
1,1,0.7765132188796997,0.5312857627868652,0.35919876098632814,True,True
1,1,0.7338088154792786,0.5794335603713989,0.42539345622062685,True,True
1,1,0.8197952508926392,0.47170379757881165,0.2930414259433746,True,True
1,1,0.8825546503067017,0.36180391907691956,0.19729535281658173,True,True
0,1,0.588971734046936,0.6772305965423584,1.0245393991470337,False,False
0,1,0.5888849496841431,0.6772618293762207,1.0243345260620118,False,False
0,1,0.5851476788520813,0.6785760521888733,1.0155478954315185,False,True
0,1,0.5898900032043457,0.6768985986709595,1.0267096042633057,False,False
1,1,0.5900713801383972,0.6768325567245483,0.6628782868385314,False,True
1,1,0.5879038572311401,0.6776123642921448,0.6667142987251282,False,True
0,1,0.5766457319259644,0.6813516020774841,0.9958162665367126,False,True
1,1,0.7552424669265747,0.5565020442008972,0.39201682806015015,True,True
0,1,0.5878902673721313,0.6776171922683716,1.0219890475273132,False,False
1,1,0.703112781047821,0.6082037687301636,0.47387872338294984,True,True
0,1,0.6081215739250183,0.6695809364318848,1.070719826221466,True,False
1,1,0.8585966229438782,0.40750283002853394,0.23395662605762482,True,True
1,1,0.7285672426223755,0.5846786499023438,0.43361106514930725,True,True
1,1,0.5858622789382935,0.6783291697502136,0.6703363656997681,False,True
0,1,0.5871267318725586,0.6778872609138489,1.020192039012909,False,False
0,1,0.5817633867263794,0.6797164678573608,1.0076512098312378,False,True
1,1,0.70600426197052,0.6056907176971436,0.46927215456962584,True,True
1,1,0.798133134841919,0.502979576587677,0.3260757714509964,True,True
1,1,0.8596433401107788,0.4056103825569153,0.23235977292060853,True,True
1,1,0.5978320240974426,0.673880934715271,0.649221670627594,True,True
0,1,0.8999431729316711,0.32520782947540283,2.367058539390564,True,False
1,1,0.8761695027351379,0.37448811531066895,0.20709333419799805,True,True
1,1,0.8822358846664429,0.3624463677406311,0.1977850914001465,True,True
0,1,0.5842243432998657,0.6788918972015381,1.0133878707885742,False,True
0,1,0.5831969380378723,0.6792390942573547,1.010989260673523,False,True
1,1,0.6092997193336487,0.6690602898597717,0.6292570412158967,True,True
0,1,0.7992448806762695,0.5014474391937256,1.705958867073059,True,False
1,1,0.5976648330688477,0.6739470958709717,0.6495145678520202,True,True
1,1,0.9318815469741821,0.24874454736709595,0.12029847949743272,True,True
0,1,0.8599940538406372,0.4049742519855499,2.0470652639865876,True,False
1,1,0.6647303700447083,0.637847900390625,0.535943353176117,True,True
0,1,0.803739070892334,0.4951750636100769,1.7273452162742615,True,False
1,1,0.6257211565971375,0.6611937284469604,0.6010891795158386,True,True
1,1,0.7076407670974731,0.6042506098747253,0.46666882038116453,True,True
1,1,0.6746454238891602,0.6308399438858032,0.5197360277175903,True,True
0,1,0.5881893038749695,0.6775107979774475,1.022693693637848,False,False
0,1,0.5777608752250671,0.6810044050216675,0.9983843326568603,False,True
1,1,0.86961829662323,0.3871116638183594,0.21712323725223542,True,True
1,1,0.6866501569747925,0.6217547655105591,0.5002812922000885,True,True
1,1,0.7552339434623718,0.556511640548706,0.39203004240989686,True,True
0,1,0.6863366365432739,0.6220004558563232,1.2838350057601928,True,False
1,1,0.807846188545227,0.4893309772014618,0.3112497955560684,True,True
0,1,0.5927216410636902,0.6758526563644409,1.033428919315338,True,False
0,1,0.5900092124938965,0.6768551468849182,1.026991605758667,False,False
1,1,0.7356179356575012,0.5775907039642334,0.42256255745887755,True,True
0,1,0.59449303150177,0.67518150806427,1.0376535177230835,True,False
1,1,0.6198363304138184,0.6641441583633423,0.6111286580562592,True,True
1,1,0.8139604330062866,0.4804290533065796,0.3019293338060379,True,True
0,1,0.6060081720352173,0.6705002784729004,1.0655251502990724,True,False
1,1,0.5858954191207886,0.678317666053772,0.6702775001525879,False,True
0,1,0.7193163633346558,0.5935978293418884,1.389246690273285,True,False
1,1,0.7838159203529358,0.5220356583595276,0.34798821806907654,True,True
1,1,0.6490862369537354,0.6480104923248291,0.5617918014526367,True,True
0,1,0.7368327379226685,0.5763437747955322,1.4502342224121094,True,False
1,1,0.8486393094062805,0.4250621199607849,0.2491334557533264,True,True
1,1,0.8716571927070618,0.383224219083786,0.21400389671325684,True,True
0,1,0.6302990317344666,0.6587963104248047,1.1268200635910035,True,False
1,1,0.8424105644226074,0.43565091490745544,0.2586179614067078,True,True
1,1,0.6632503271102905,0.6388559937477112,0.5383740067481995,True,True
0,1,0.6231808662414551,0.6624854803085327,1.108487033843994,True,False
0,1,0.5824493169784546,0.6794891357421875,1.0092471957206726,False,True
0,1,0.5890992283821106,0.6771847009658813,1.0248404622077942,False,False
0,1,0.7314757108688354,0.5817855000495911,1.4311709523200988,True,False
0,1,0.5998966693878174,0.6730535626411438,1.0506431460380554,True,False
0,1,0.5911402702331543,0.6764408349990845,1.02967129945755,False,False
1,1,0.6273869276046753,0.6603317260742188,0.5982581734657287,True,True
1,1,0.6244016885757446,0.6618680953979492,0.6033350110054017,True,True
0,1,0.5806058049201965,0.6800956726074219,1.0049631237983703,False,True
1,1,0.6383298635482788,0.6543731093406677,0.5797747254371644,True,True
0,1,0.5884081125259399,0.677432656288147,1.0232095003128052,False,False
1,1,0.6374324560165405,0.6548811793327332,0.5812831878662109,True,True
1,1,0.8331373929977417,0.4508764147758484,0.27273200154304506,True,True
1,1,0.8193236589431763,0.4724174737930298,0.2937595844268799,True,True
1,1,0.7854979634284973,0.5198607444763184,0.345409569144249,True,True
1,1,0.6337147951126099,0.656948983669281,0.5875460803508759,True,True
1,1,0.7258166074752808,0.5873754620552063,0.4379329979419708,True,True
1,1,0.678396463394165,0.6280722618103027,0.5136378586292267,True,True
0,1,0.5956256985664368,0.6747454404830933,1.0403634309768677,True,False
0,1,0.6019296646118164,0.6722215414047241,1.055570912361145,True,False
1,1,0.906425952911377,0.3107297718524933,0.1603918880224228,True,True
1,1,0.8720569610595703,0.3824577033519745,0.21339206993579865,True,True
0,1,0.5906295776367188,0.676628589630127,1.0284605503082276,False,False
0,1,0.6089090704917908,0.6692335605621338,1.0726618885993957,True,False
0,1,0.6042184829711914,0.6712640523910522,1.0611457467079162,True,False
1,1,0.7508828043937683,0.5613632202148438,0.3987783432006836,True,True
1,1,0.6145134568214417,0.6666862964630127,0.6202617287635803,True,True
1,1,0.7824882864952087,0.5237404704093933,0.3500244110822678,True,True
1,1,0.5928101539611816,0.6758193969726562,0.658044970035553,True,True
1,1,0.5829023122787476,0.6793379187583923,0.6756032586097718,False,True
1,1,0.8661996722221375,0.3935476541519165,0.22234936356544494,True,True
1,1,0.9521010518074036,0.19228172302246094,0.0875404492020607,True,True
0,1,0.6095300912857056,0.6689578294754028,1.074195921421051,True,False
1,1,0.599448025226593,0.6732348203659058,0.6463929533958435,True,True
1,1,0.5994486212730408,0.6732345819473267,0.6463918924331665,True,True
0,1,0.6064723134040833,0.6702999472618103,1.0666638255119323,True,False
1,1,0.5918747782707214,0.6761689186096191,0.65969398021698,False,True
0,1,0.594365119934082,0.6752303838729858,1.03734792470932,True,False
1,1,0.6788038611412048,0.62776780128479,0.5129766285419464,True,True
1,1,0.8651639819145203,0.39547744393348694,0.22393170595169068,True,True
1,1,0.8887733221054077,0.34907233715057373,0.187727527320385,True,True
1,1,0.5917065739631653,0.6762313842773438,0.659990668296814,False,True
1,1,0.7596243619918823,0.5515124797821045,0.38523371815681456,True,True
0,1,0.595509946346283,0.6747902631759644,1.0400861740112304,True,False
0,1,0.5946928262710571,0.6751049757003784,1.038131022453308,True,False
0,1,0.5814608931541443,0.6798160672187805,1.006948184967041,False,True
1,1,0.7430406808853149,0.569852352142334,0.41097496151924134,True,True
0,1,0.5840608477592468,0.678947389125824,1.013005757331848,False,True
1,1,0.5949673056602478,0.6749995946884155,0.6542487621307373,True,True
0,1,0.593192458152771,0.6756755113601685,1.034550178050995,True,False
1,1,0.5849112272262573,0.6786571741104126,0.6720266103744507,False,True
1,1,0.8818628191947937,0.3631969094276428,0.198358154296875,True,True
0,1,0.5803054571151733,0.6801931858062744,1.0042667150497437,False,True
0,1,0.5931405425071716,0.6756950616836548,1.034426474571228,True,False
1,1,0.6133790016174316,0.6672126054763794,0.6222147941589355,True,True
1,1,0.8579700589179993,0.4086313545703888,0.23491235375404357,True,True
1,1,0.7850021123886108,0.5205036401748657,0.34616959989070895,True,True
0,1,0.5898885726928711,0.6768990755081177,1.0267061829566955,False,False
1,1,0.5962047576904297,0.6745205521583557,0.6520752549171448,True,True
1,1,0.5869809985160828,0.6779385805130005,0.6683505415916443,False,True
1,1,0.7663314938545227,0.5436711311340332,0.3748746573925018,True,True
1,1,0.7849518656730652,0.5205687284469604,0.3462466329336166,True,True
1,1,0.6866660714149475,0.6217422485351562,0.5002556324005127,True,True
1,1,0.5932819843292236,0.6756417751312256,0.6572138428688049,True,True
1,1,0.5905475616455078,0.6766586303710938,0.6620368123054504,False,True
1,1,0.8405511975288391,0.43875473737716675,0.2614483594894409,True,True
0,1,0.5844704508781433,0.6788079738616943,1.0139631390571595,False,True
1,1,0.7459080815315247,0.5667861104011536,0.40651012063026426,True,True
0,1,0.5754142999649048,0.6817290782928467,0.9929872274398803,False,True
1,1,0.8488340377807617,0.4247262477874756,0.24883684813976287,True,True
1,1,0.9488829374313354,0.20179131627082825,0.09282810539007187,True,True
1,1,0.6274784803390503,0.6602840423583984,0.5981027245521545,True,True
1,1,0.8058446049690247,0.49219250679016113,0.31430286169052124,True,True
1,1,0.8594204783439636,0.406014084815979,0.23269979357719422,True,True
1,1,0.8808435201644897,0.3652409613132477,0.19992347359657286,True,True
0,1,0.7902234792709351,0.5136604309082031,1.664444589614868,True,False
1,1,0.7227078676223755,0.5903776288032532,0.442825710773468,True,True
1,1,0.7107186913490295,0.6015069484710693,0.4617799758911133,True,True
0,1,0.5810831785202026,0.6799399852752686,1.0060709118843079,False,True
0,1,0.5933518409729004,0.6756153702735901,1.0349300503730774,True,False
0,1,0.590733528137207,0.6765904426574707,1.0287068963050843,False,False
1,1,0.6093083620071411,0.6690564751625061,0.6292420923709869,True,True
0,1,0.5903623700141907,0.6767263412475586,1.0278276085853577,False,False
1,1,0.7798256874084473,0.5271285176277161,0.3541105717420578,True,True
0,1,0.5922603607177734,0.6760252714157104,1.0323314905166625,False,False
1,1,0.8756597638130188,0.37548428773880005,0.2078745186328888,True,True
1,1,0.7259231805801392,0.5872716903686523,0.43776540756225585,True,True
0,1,0.59883713722229,0.6734803915023804,1.0480838537216186,True,False
1,1,0.7450050115585327,0.5677564740180969,0.40791562795639036,True,True
0,1,0.730461597442627,0.5827991962432861,1.4276042938232423,True,False
0,1,0.7136554718017578,0.5988460779190063,1.3703287839889526,True,False
1,1,0.6339752674102783,0.6568059921264648,0.5871065378189086,True,True
0,1,0.5869526863098145,0.6779484748840332,1.019782817363739,False,True
1,1,0.5987671613693237,0.67350834608078,0.6475841403007507,True,True
0,1,0.5860859751701355,0.6782515048980713,1.0177473068237304,False,True
0,1,0.58574378490448,0.6783702373504639,1.016944694519043,False,True
1,1,0.7044439315795898,0.6070517897605896,0.47175689339637755,True,True
0,1,0.583271861076355,0.6792139410972595,1.0111639976501465,False,True
0,1,0.5870072245597839,0.6779292821884155,1.019911003112793,False,True
1,1,0.6336026787757874,0.6570103764533997,0.5877352952957153,True,True
1,1,0.7111119031906128,0.6011531352996826,0.4611561119556427,True,True
0,1,0.5892834663391113,0.6771183013916016,1.0252756476402283,False,False
1,1,0.8544647097587585,0.4148857593536377,0.24025722444057465,True,True
1,1,0.8469083905220032,0.4280345141887665,0.25176964700222015,True,True
1,1,0.6246488094329834,0.6617423295974731,0.6029141426086426,True,True
1,1,0.5855376720428467,0.6784415245056152,0.67091304063797,False,True
1,1,0.5843696594238281,0.6788423657417297,0.6729900240898132,False,True
1,1,0.639778733253479,0.6535453796386719,0.5773419678211212,True,True
1,1,0.7633441090583801,0.5471944808959961,0.37948524951934814,True,True
0,1,0.5829486846923828,0.679322361946106,1.0104104638099671,False,True
1,1,0.6152512431144714,0.6663410663604736,0.6189927816390991,True,True
1,1,0.8371596336364746,0.4443499445915222,0.2666104882955551,True,True
1,1,0.8099985122680664,0.48622509837150574,0.307967883348465,True,True
0,1,0.5882304310798645,0.6774961352348328,1.0227905988693238,False,False
1,1,0.7194374799728394,0.5934838056564331,0.4479824125766754,True,True
1,1,0.6749657392501831,0.6306060552597046,0.5192145586013794,True,True
0,1,0.5990169644355774,0.6734082698822021,1.0485178351402282,True,False
0,1,0.5833868384361267,0.6791752576828003,1.0114322304725647,False,True
1,1,0.8839057683944702,0.3590700924396515,0.1952188342809677,True,True
1,1,0.8488060235977173,0.4247745871543884,0.24887950718402863,True,True
1,1,0.8368521928787231,0.4448529779911041,0.26707840859889986,True,True
1,1,0.9005340337753296,0.3239080011844635,0.16954892277717593,True,True
0,1,0.5865529179573059,0.6780886650085449,1.0188434720039368,False,True
1,1,0.5994925498962402,0.6732168793678284,0.6463150978088379,True,True
0,1,0.5825392007827759,0.6794591546058655,1.0094564318656922,False,True
0,1,0.5832368731498718,0.6792256832122803,1.011082363128662,False,True
1,1,0.8717023730278015,0.38313770294189453,0.21393476724624633,True,True
1,1,0.6917656660079956,0.6176806092262268,0.49204413294792176,True,True
1,1,0.604061484336853,0.671330451965332,0.6383453726768493,True,True
1,1,0.6719605326652527,0.6327815055847168,0.5241119801998139,True,True
1,1,0.7277892231941223,0.5854453444480896,0.43483287692070005,True,True
0,1,0.6230478286743164,0.6625523567199707,1.108147430419922,True,False
1,1,0.933748722076416,0.24383239448070526,0.11731439083814621,True,True
1,1,0.663125216960907,0.638940691947937,0.5385795652866363,True,True
1,1,0.8746925592422485,0.3773679733276367,0.20935641527175902,True,True
1,1,0.7250908017158508,0.5880807638168335,0.43907455205917356,True,True
0,1,0.589415967464447,0.6770703792572021,1.0255887627601623,False,False
1,1,0.6754740476608276,0.6302340030670166,0.5183873414993286,True,True
0,1,0.6015564799308777,0.6723755598068237,1.0546646118164062,True,False
0,1,0.5915347337722778,0.6762951016426086,1.0306074500083924,False,False
0,1,0.6418972015380859,0.6523188352584839,1.1573989868164063,True,False
1,1,0.7233094573020935,0.5898004770278931,0.44187822937965393,True,True
1,1,0.8470557928085327,0.427782267332077,0.2515451669692993,True,True
0,1,0.5982896089553833,0.6736990809440613,1.0467637181282043,True,False
1,1,0.840345561504364,0.4390963912010193,0.2617613673210144,True,True
1,1,0.8613576889038086,0.40249118208885193,0.2297436624765396,True,True
1,1,0.6062766313552856,0.6703845262527466,0.6344958066940307,True,True
1,1,0.7820405960083008,0.5243130922317505,0.3507112443447113,True,True
0,1,0.5900444388389587,0.6768423914909363,1.0270750045776367,False,False
1,1,0.5954017639160156,0.6748321056365967,0.6534852862358094,True,True
0,1,0.59637850522995,0.6744527816772461,1.0421682596206665,True,False
0,1,0.5732563734054565,0.682375431060791,0.9880469441413879,False,True
1,1,0.7494783401489258,0.5629075169563293,0.40095935463905336,True,True
1,1,0.6298829317092896,0.6590179800987244,0.594024920463562,True,True
1,1,0.883736789226532,0.3594129979610443,0.19547861218452456,True,True
0,1,0.6190749406814575,0.6645151376724243,1.098055648803711,True,False
1,1,0.7352199554443359,0.5779975652694702,0.4231850802898407,True,True
1,1,0.6700237989425659,0.6341617703437805,0.5272743880748749,True,True
1,1,0.7578463554382324,0.5535497069358826,0.38798454999923704,True,True
1,1,0.8619152307510376,0.40147149562835693,0.22889265716075896,True,True
1,1,0.7349459528923035,0.5782771706581116,0.4236137390136719,True,True
1,1,0.5977185964584351,0.6739258766174316,0.6494203805923462,True,True
1,1,0.7641808986663818,0.5462125539779663,0.37819324135780336,True,True
1,1,0.9310636520385742,0.25087887048721313,0.12160340994596482,True,True
1,1,0.847485363483429,0.4270462989807129,0.250890976190567,True,True
0,1,0.6343321204185486,0.6566097736358643,1.1373517990112305,True,False
1,1,0.9152436256408691,0.29023510217666626,0.14661201238632202,True,True
0,1,0.5846174955368042,0.6787577867507935,1.0143070340156555,False,True
0,1,0.5913642048835754,0.6763582229614258,1.0302026629447938,False,False
1,1,0.601827085018158,0.6722638607025146,0.6422378540039062,True,True
0,1,0.8018935322761536,0.4977661967277527,1.718503963947296,True,False
0,1,0.7167170643806458,0.5960272550582886,1.3805145978927613,True,False
1,1,0.5870542526245117,0.6779128313064575,0.6682206392288208,False,True
1,1,0.6679297685623169,0.6356350183486938,0.5306992352008819,True,True
1,1,0.7956092953681946,0.5064293146133423,0.3299329161643982,True,True
0,1,0.754411518573761,0.557436466217041,1.5155853271484374,True,False
1,1,0.8115907907485962,0.4839080572128296,0.30554063618183136,True,True
0,1,0.6513670682907104,0.6465963125228882,1.1830549955368042,True,False
1,1,0.5996761322021484,0.6731427907943726,0.6459940910339356,True,True
1,1,0.9716845750808716,0.1288367360830307,0.054491386190056806,True,True
1,1,0.9134214520454407,0.29454952478408813,0.14946780055761338,True,True
0,1,0.5921918153762817,0.6760509014129639,1.0321685314178466,False,False
1,1,0.5965774655342102,0.674375057220459,0.6514212012290954,True,True
1,1,0.6210944056510925,0.6635258197784424,0.6089773595333099,True,True
1,1,0.805698573589325,0.49240028858184814,0.31452564597129823,True,True
1,1,0.7297589778900146,0.5834984183311462,0.4317406594753265,True,True
1,1,0.598989725112915,0.673419177532196,0.6471946716308594,True,True
1,1,0.9215116500854492,0.27506178617477417,0.13675221502780915,True,True
0,1,0.6070436239242554,0.670052170753479,1.0680670738220215,True,False
1,1,0.7160192131996155,0.596673846244812,0.45338304042816163,True,True
0,1,0.602280855178833,0.6720760464668274,1.0564243793487549,True,False
1,1,0.8627859354019165,0.3998737931251526,0.22756342887878417,True,True
1,1,0.6506797075271606,0.6470248699188232,0.5591427206993103,True,True
1,1,0.8175097703933716,0.47514861822128296,0.29652215242385865,True,True
1,1,0.9642947316169739,0.15404637157917023,0.06716756746172906,True,True
1,1,0.5885444283485413,0.6773838996887207,0.6655796289443969,False,True
0,1,0.5830733180046082,0.6792806386947632,1.0107010364532472,False,True
0,1,0.7573074102401733,0.5541637539863586,1.5267924666404724,True,False
1,1,0.7754085063934326,0.5326581001281738,0.36089691519737244,True,True
1,1,0.8068214654922485,0.4907991588115692,0.31281269788742067,True,True
1,1,0.853992760181427,0.41572022438049316,0.24097660779953003,True,True
1,1,0.8189376592636108,0.47300052642822266,0.2943474292755127,True,True
1,1,0.6975638270378113,0.6129143834114075,0.4827441513538361,True,True
0,1,0.5780348181724548,0.6809183359146118,0.9990161538124085,False,True
1,1,0.9061107635498047,0.3114449083805084,0.16088270843029023,True,True
1,1,0.8526518940925598,0.4180813431739807,0.24302017390727998,True,True
1,1,0.9132243990898132,0.29501354694366455,0.1497763589024544,True,True
0,1,0.7250539064407349,0.5881165266036987,1.4088035583496095,True,False
0,1,0.5883021354675293,0.6774705648422241,1.0229596495628357,False,False
1,1,0.7617216110229492,0.5490872859954834,0.3819915771484375,True,True
1,1,0.9787768125534058,0.10276210308074951,0.04200405776500702,True,True
0,1,0.5855046510696411,0.6784529685974121,1.0163841485977172,False,True
0,1,0.5922449231147766,0.6760310530662537,1.032294797897339,False,False
1,1,0.6473347544670105,0.6490809917449951,0.5647079288959503,True,True
0,1,0.9152225255966187,0.29028528928756714,2.5257823348045347,True,False
0,1,0.6059083342552185,0.6705431938171387,1.0652804136276246,True,False
1,1,0.6461769938468933,0.6497811079025269,0.566638058423996,True,True
1,1,0.7342894077301025,0.5789456367492676,0.4246411740779877,True,True
1,1,0.7378832101821899,0.5752593874931335,0.4190215885639191,True,True
1,1,0.8416601419448853,0.43690669536590576,0.25976031124591825,True,True
1,1,0.6300732493400574,0.658916711807251,0.5937025308609009,True,True
1,1,0.6123780608177185,0.6676724553108215,0.6239399313926697,True,True
1,1,0.609796941280365,0.6688388586044312,0.6283970355987549,True,True
0,1,0.5836118459701538,0.6790993809700012,1.0119572520256042,False,True
1,1,0.6229937672615051,0.6625795364379883,0.6057346761226654,True,True
0,1,0.5966192483901978,0.6743586659431458,1.042746078968048,True,False
0,1,0.5889142155647278,0.6772513389587402,1.0244036555290221,False,False
1,1,0.6986033320426941,0.612043023109436,0.48108077645301817,True,True
0,1,0.8989702463150024,0.32733967900276184,2.357808214426041,True,False
1,1,0.603783369064331,0.67144775390625,0.6388293385505677,True,True
0,1,0.7282606959342957,0.5849811434745789,1.419908344745636,True,False
1,1,0.60215824842453,0.6721268892288208,0.6416603684425354,True,True
1,1,0.7218923568725586,0.5911571383476257,0.4441106736660004,True,True
0,1,0.5875495672225952,0.6777380108833313,1.021186852455139,False,False
0,1,0.5842779874801636,0.6788735389709473,1.01351318359375,False,True
0,1,0.5827965140342712,0.6793732643127441,1.0100558638572692,False,True
0,1,0.6207829713821411,0.6636794805526733,1.1023824691772461,True,False
1,1,0.8498430252075195,0.42298126220703125,0.2472998708486557,True,True
0,1,0.6287506818771362,0.6596173048019409,1.1228049039840697,True,False
1,1,0.7782917022705078,0.5290616154670715,0.35646621584892274,True,True
0,1,0.5831100344657898,0.6792683005332947,1.0107866048812866,False,True
1,1,0.9133542776107788,0.2947077751159668,0.14957299530506135,True,True
0,1,0.5869380235671997,0.6779536604881287,1.0197483897209167,False,True
0,1,0.5832768082618713,0.6792122721672058,1.011175525188446,False,True
0,1,0.5802582502365112,0.6802085041999817,1.0041573643684387,False,True
1,1,0.8715837597846985,0.3833649158477783,0.21411628723144532,True,True
1,1,0.8795053362846375,0.36790940165519714,0.20197752714157105,True,True
1,1,0.5978370904922485,0.6738789081573486,0.6492127418518067,True,True
0,1,0.7863675951957703,0.5187296867370605,1.6472444534301758,True,False
0,1,0.5823035836219788,0.6795375347137451,1.0089078903198243,False,True
0,1,0.5762926340103149,0.681460440158844,0.9950043439865113,False,True
1,1,0.5896674394607544,0.6769793629646301,0.6635924458503724,False,True
0,1,0.7914441227912903,0.5120370388031006,1.6699556827545166,True,False
1,1,0.5954919457435608,0.6747972369194031,0.6533268570899964,True,True
0,1,0.5879246592521667,0.6776050329208374,1.0220701217651367,False,False
1,1,0.5915709137916565,0.6762816905975342,0.6602300882339478,False,True
0,1,0.6006712317466736,0.6727385520935059,1.0525179505348206,True,False
1,1,0.6937758326530457,0.6160460710525513,0.48881558179855344,True,True
1,1,0.7629595994949341,0.5476443767547607,0.38007906675338743,True,True
1,1,0.7362128496170044,0.5769810080528259,0.42163220047950745,True,True
